chr20	47504479	47510424	0	0
chr19	43585951	43596149	11	8286
chr19	20119622	20127707	12	2139
chr19	10654314	10689845	228	8396
chr19	10654345	10692395	228	10915
chr19	45407333	45424381	113	6124
chr19	43585938	43591872	3	5934
chr19	10654356	10685760	208	5366
chr19	11010380	11040590	184	6881
chr19	10654805	10692398	223	10776
chr19	10654295	10685753	208	5420
chr19	10654349	10685760	208	5373
chr19	48872420	48879055	4	3064
chr19	305575	344802	41	3794
chr19	36054890	36105109	120	10597
chr19	10659394	10685755	200	4930
chr20	44966511	45079947	50	9132
chr20	47501862	47655766	77	8151
chr20	35002413	35092791	46	3240
chr19	42220311	42228199	6	4228
chr19	51571288	51592502	17	7390
chr20	35002414	35092806	46	3254
chr20	35002413	35092789	46	3238
chr20	53567075	53594266	18	7595
chr20	35002413	35092804	46	3253
chr20	62238468	62261312	13	423
chr19	896506	913193	44	2901
chr20	47641520	47656872	22	4650
chr20	35002414	35092788	46	3236
chr19	9560341	9565379	1	5027
chr20	44966530	45079952	50	9118
chr19	53395148	53413108	16	4570
chr20	44356527	44395662	10	1493
chr20	62309067	62330860	92	9261
chr19	15414995	15418988	13	142
chr19	12163098	12189876	22	5385
chr19	3525436	3536192	59	3359
chr20	32789091	32794340	13	313
chr20	25655178	25659435	0	0
chr19	45710625	45713989	3	2945
chr19	9560328	9562884	1	2532
chr19	40030913	40056175	34	6529
chr19	21118353	21123148	5	4795
chr20	38472849	38568241	135	7033
chr19	10350536	10380568	145	6657
chr20	35002412	35092806	46	3256
chr19	10350535	10380525	145	6615
chr19	2321524	2328586	22	1656
chr20	63981134	64033089	21	3033
chr19	21745534	21748777	1	74
chr20	49219426	49244059	108	6573
chr19	10654308	10685759	208	5413
chr20	49129310	49134449	0	0
chr19	10677237	10689839	173	7020
chr20	36512972	36516691	0	0
chr20	17613679	17682225	175	6908
chr20	13714325	13784906	25	3212
chr20	35002411	35092510	44	3064
chr20	35002412	35057557	40	2803
chr19	16444746	16450075	0	0
chr19	57469588	57477541	36	5641
chr20	62305439	62313135	71	4757
chr19	49446299	49451771	129	2971
chr19	36510696	36528246	14	5536
chr19	50792701	50802258	49	3156
chr19	10654285	10689840	228	8420
chr20	35002414	35092807	46	3255
chr19	20947497	20950693	11	1950
chr20	21126050	21246608	143	11932
chr20	62309069	62325329	80	7306
chr19	10681277	10692396	91	8935
chr19	45815453	45863147	196	11164
chr20	13009054	13014788	5	330
chr19	9607335	9621232	98	6037
chr19	45710638	45713581	3	2935
chr20	62309069	62316938	59	4633
chr19	10654296	10689844	228	8413
chr19	36054897	36105103	120	10587
chr19	9560332	9563050	1	2698
chr19	39445567	39476664	213	7863
chr19	39459183	39476665	150	6296
chr19	39459897	39476661	134	6189
chr19	39470116	39476665	88	3006
chr19	10994920	11062273	315	9007
chr19	10994841	11062053	315	8866
chr20	25248063	25297310	33	5029
chr20	25292592	25297992	13	2391
chr20	25280270	25297978	23	4193
chr20	25248214	25298008	33	5581
chr19	47130867	47210187	72	2461
chr19	4947103	4962147	49	2316
chr19	4944166	4962149	70	2620
chr19	4944400	4962147	63	2471
chr19	57614221	57621921	11	2336
chr19	537674	542076	7	774
chr19	537675	542086	7	784
chr19	537677	542090	7	788
chr19	10994920	11032689	195	6669
chr19	10994920	11062262	315	8996
chr20	25248078	25298010	33	5719
chr20	25284183	25298009	19	3621
chr20	25278412	25298010	25	4373
chr19	4910093	4961979	110	4232
chr19	39466483	39476665	120	5702
chr20	41101252	41124479	10	2273
chr20	41084552	41124483	17	3545
chr20	41101210	41124483	10	2319
chr20	41114003	41124480	7	1995
chr20	41091580	41098852	4	848
chr20	41114081	41124479	7	1916
chr19	11019608	11062275	222	6280
chr19	10994920	11062072	315	8806
chr19	10996263	11062258	302	8668
chr19	10994824	11062266	315	9093
chr19	10904949	10922771	89	3746
chr19	10960907	10986593	37	1848
chr19	10996263	11062059	302	8469
chr19	10904949	10922718	87	3693
chr19	10961026	10986593	37	1822
chr19	10994920	11061947	315	8681
chr19	47175109	47178240	0	0
chr19	47130917	47210186	72	2410
chr19	47196343	47210187	15	1244
chr19	47130866	47210185	72	2460
chr19	47130833	47210186	74	2494
chr19	47206208	47210187	6	1029
chr19	47143493	47210187	63	2037
chr19	47130889	47172762	56	1037
chr19	48325523	48330548	36	994
chr19	48325360	48330551	36	1160
chr19	5785137	5791237	81	3335
chr19	5788726	5791173	21	1335
chr19	5788726	5791172	21	1334
chr19	5782961	5791163	86	5371
chr19	5788726	5791163	21	1325
chr19	5785144	5791173	81	3264
chr19	5782963	5791163	86	5369
chr19	5788727	5791173	21	1335
chr19	5785145	5791171	81	3261
chr19	5785144	5791164	81	3255
chr20	43914889	44069610	47	3481
chr19	4909500	4962149	113	4557
chr19	4909500	4962147	113	4555
chr19	4910385	4962145	109	4278
chr20	41028880	41124475	24	4322
chr20	41100119	41124479	12	2613
chr20	41081203	41124482	18	3672
chr20	32235126	32238046	3	2920
chr20	32207900	32218724	13	1499
chr20	32215388	32238066	19	5397
chr20	5997203	6000941	3	2298
chr19	2071048	2085349	21	3334
chr19	2071037	2095286	24	3712
chr19	2071037	2096515	29	3991
chr19	2071039	2078399	11	2848
chr19	21445648	21447507	0	0
chr19	58517885	58521050	4	1147
chr20	436288	462532	28	5101
chr19	55339886	55348111	60	4732
chr19	55339878	55348110	60	4739
chr19	55339882	55348117	60	4742
chr19	55339882	55348117	60	4742
chr19	55339886	55348117	60	4738
chr19	55341792	55348111	55	4484
chr19	55339876	55348110	60	4741
chr19	4909500	4962156	113	4562
chr19	4910350	4962149	109	4301
chr19	4909501	4962444	113	4561
chr19	4910092	4962144	110	4397
chr19	4909500	4962147	113	4555
chr20	25248074	25285005	16	2260
chr20	25274683	25298009	28	4701
chr20	32207892	32218724	13	1507
chr20	32235392	32238065	3	2673
chr20	32207935	32238050	24	5753
chr20	32230968	32238066	8	3962
chr20	32207849	32238050	24	5809
chr19	10994920	11040589	242	7684
chr19	10919593	10922717	45	2086
chr19	10996302	11062274	302	8645
chr19	11027853	11062263	145	4362
chr20	435487	462515	29	5885
chr19	2071046	2073380	3	2334
chr19	2071038	2085376	21	3371
chr19	18558984	18569365	70	3656
chr19	18558977	18569363	70	3661
chr19	18557870	18569379	82	4784
chr19	18557878	18569372	82	4769
chr19	18558975	18569370	70	3670
chr19	10991252	11062273	324	9171
chr19	10994943	10996350	22	388
chr19	18442665	18522088	47	5418
chr19	11010483	11062055	257	7883
chr19	39445680	39476662	205	7754
chr20	41092537	41124482	16	3462
chr19	50026004	50047167	42	5054
chr19	41860269	41871413	39	2012
chr19	41860775	41871411	33	1778
chr19	47130834	47210633	74	2940
chr20	59028680	59032345	7	1875
chr20	59025476	59032367	9	5101
chr19	54115735	54131703	89	5900
chr20	62238534	62294883	64	6993
chr20	25248098	25297991	33	5680
chr20	25285239	25289643	2	408
chr20	25293185	25298008	11	2386
chr19	4675377	4723817	194	9501
chr19	4675227	4723817	194	9651
chr19	54118268	54131710	84	5753
chr19	54115771	54131718	89	5879
chr19	10989388	11032666	213	6991
chr19	41860286	41871411	39	1993
chr19	41860254	41872923	39	3537
chr19	13837806	13841187	0	0
chr19	1269296	1274804	229	4469
chr20	32207851	32236699	23	4458
chr20	436281	462516	28	5092
chr19	4950633	4962147	42	2186
chr19	2071047	2096329	26	3843
chr19	2071039	2078202	7	2651
chr19	4929289	4962151	102	3563
chr19	39445557	39476665	213	7874
chr19	39453353	39476664	195	7471
chr19	54115774	54131703	89	5861
chr19	47130830	47210186	74	2497
chr20	17613681	17641832	150	4462
chr20	44623767	44651698	39	1255
chr20	44619523	44651698	70	2743
chr20	44623766	44651699	39	1256
chr20	44619523	44651696	70	2741
chr20	44619520	44651670	70	2717
chr20	44623770	44651701	39	1258
chr20	44623765	44651696	39	1253
chr20	38052782	38056413	0	0
chr19	4909500	4961976	113	4384
chr19	4941744	4962149	77	2842
chr19	4941856	4962149	77	2730
chr19	4910880	4962149	108	3787
chr19	4930713	4962145	96	3370
chr19	39453487	39476663	194	7338
chr19	1905386	1926006	64	8218
chr19	1918126	1926009	30	3934
chr19	1905366	1926008	64	8240
chr19	1905241	1926009	64	8366
chr20	45406594	45410603	45	2329
chr20	45410128	45410604	10	476
chr20	45406580	45410597	45	2337
chr19	11007899	11062269	266	8322
chr19	10994920	11062068	315	8802
chr19	10994920	11061927	315	8661
chr19	10991233	11062276	324	9193
chr19	10994920	11062268	315	9002
chr19	54115774	54131707	89	5865
chr19	57719756	57727624	19	3526
chr19	45093136	45147277	39	7313
chr20	62238553	62294880	64	6971
chr20	62238556	62294880	64	6968
chr19	10961008	10996353	95	3006
chr20	435483	462569	29	5927
chr20	3648271	3651112	1	2841
chr20	3648710	3651112	1	2402
chr20	3471040	3651110	55	10217
chr20	3647620	3651112	1	3492
chr20	3565401	3616044	29	2081
chr20	37344712	37405420	74	5810
chr19	1923102	1926006	10	1984
chr19	1905359	1926004	64	8243
chr19	18442666	18522069	47	5398
chr19	18442895	18522118	47	5218
chr19	18444396	18522067	46	3666
chr19	18442700	18522067	47	5362
chr19	18444346	18522137	46	3776
chr19	57614241	57621921	11	2327
chr19	57614247	57623357	11	3757
chr19	57614236	57623545	11	3956
chr19	57621875	57624719	1	2844
chr19	54115772	54131717	89	5877
chr19	45093266	45147283	38	7189
chr19	45093179	45147284	38	7277
chr19	50026004	50048770	43	6657
chr19	10996265	11062068	302	8476
chr19	4932816	4962151	89	3085
chr20	37404824	37405409	5	585
chr20	37397763	37405413	37	3764
chr20	37344712	37405412	74	5802
chr20	37346144	37405413	73	5628
chr20	1443520	1466950	83	3938
chr20	32207900	32238068	24	5806
chr20	32207892	32236733	23	4479
chr20	32207909	32238050	24	5779
chr19	56765346	56799632	38	3830
chr19	10871819	10922718	94	3796
chr19	11021941	11062267	209	4818
chr19	10960998	10996354	95	3015
chr20	47330383	47333753	0	0
chr19	57614238	57623353	11	3762
chr20	435483	462525	29	5899
chr19	2071039	2096515	29	3989
chr19	2071040	2096514	29	3987
chr19	48325989	48330549	29	908
chr19	11925081	11927459	5	192
chr19	11023592	11062272	193	4722
chr19	10996491	11062274	293	8567
chr19	10996263	11062062	302	8472
chr19	10991233	11062266	324	9183
chr19	10996263	11062071	302	8481
chr19	10961015	10996353	95	2999
chr20	25286682	25289643	1	59
chr20	25248066	25298001	33	5720
chr20	25286052	25289642	1	59
chr20	25269156	25297992	30	4931
chr20	25248032	25289643	17	2908
chr20	25278327	25298009	25	4457
chr20	47560968	47563887	0	0
chr20	47558236	47563887	0	0
chr20	32418832	32421230	0	0
chr19	54115765	54131709	89	5876
chr20	435487	462525	29	5895
chr20	1442173	1466888	83	5223
chr20	1442169	1466843	83	5182
chr20	62238531	62294806	64	6919
chr19	4675377	4723826	194	9510
chr19	4675955	4723842	194	8948
chr19	4675377	4722700	183	9285
chr19	4694319	4723772	131	3899
chr19	4909501	4962151	113	4558
chr19	41860197	41871412	39	2083
chr19	47130856	47210186	74	2471
chr19	47130795	47210187	74	2533
chr19	10961543	10996349	90	2613
chr20	17613679	17643090	157	4663
chr20	17613679	17659526	163	5631
chr20	17613681	17658791	163	4894
chr20	17613681	17659189	163	5292
chr20	17613682	17658856	163	4958
chr19	10961047	10996350	95	2964
chr20	25452707	25585558	65	6005
chr20	25477970	25585581	40	2666
chr20	435488	462525	29	5894
chr20	435494	437921	5	2427
chr20	437791	462540	27	3606
chr20	438487	462515	27	2885
chr19	4675759	4723762	194	9064
chr19	54118275	54131698	84	5734
chr19	10991233	11062064	324	8981
chr19	10994920	11040099	242	7684
chr19	10996324	11062273	302	8622
chr19	10996230	11062275	302	8718
chr19	10996277	10996376	9	99
chr19	10994920	11032665	195	6668
chr19	10991252	11062275	324	9173
chr19	10994943	10996376	22	414
chr19	10996263	11032664	182	6343
chr19	10994920	11062067	315	8801
chr19	39445581	39476664	213	7849
chr19	39445581	39476665	213	7850
chr19	39471368	39476664	74	2688
chr19	39445633	39476664	213	7797
chr19	2071039	2072726	1	1687
chr19	10987842	11062275	342	9485
chr20	43914891	44069609	47	3478
chr20	43914870	44069604	47	3494
chr20	41061387	41124482	22	4084
chr20	41076166	41124479	21	3984
chr19	2071038	2096328	26	3851
chr20	41077582	41124483	20	3863
chr20	41092508	41124479	16	3488
chr20	41028767	41124479	24	4389
chr19	50026032	50047420	42	5279
chr19	50026020	50047170	42	5041
chr19	50044918	50048771	5	3853
chr19	50026021	50047166	42	5036
chr19	4930806	4962147	96	3281
chr19	1924390	1926008	5	1618
chr19	18557792	18569379	82	4862
chr19	5782962	5791163	86	5370
chr19	5782962	5791206	86	5413
chr19	5782961	5791163	86	5371
chr19	5782961	5791225	86	5433
chr19	5782962	5791172	86	5379
chr19	5782963	5791163	86	5369
chr19	5782961	5791163	86	5371
chr19	5782962	5791163	86	5370
chr19	10996263	11062273	302	8683
chr19	10996263	11062277	302	8687
chr19	1269334	1274805	229	4432
chr19	1269331	1274804	229	4434
chr19	1269329	1274804	229	4436
chr19	1269331	1274805	229	4435
chr19	1269331	1273164	201	2794
chr19	1269330	1274804	229	4435
chr19	1269334	1274804	229	4431
chr19	1271185	1274803	162	3618
chr19	1269329	1273164	201	2796
chr19	1269329	1274800	229	4432
chr19	1269330	1279225	243	6680
chr19	1269331	1274804	229	4434
chr20	436287	462526	28	5096
chr19	537674	542082	7	780
chr20	56468645	56518883	71	5357
chr20	56468628	56518880	71	5371
chr19	4950951	4962151	35	1957
chr19	4675235	4723811	194	9637
chr19	4675376	4722700	183	9286
chr19	4675368	4714339	147	7638
chr19	10996324	11062056	302	8405
chr19	50025994	50048765	43	6662
chr19	50026043	50048770	43	6618
chr20	62238493	62294880	64	7031
chr20	62238506	62296177	64	8315
chr20	62238531	62296208	64	8321
chr20	62238547	62294880	64	6977
chr20	62238572	62294879	64	6951
chr20	62238549	62296124	64	8219
chr19	10994977	11062055	315	8732
chr19	10996263	11062266	302	8676
chr19	10994920	11062273	315	9007
chr19	10994920	11062072	315	8806
chr19	10994920	11062059	315	8793
chr19	10960999	10996350	95	3011
chr19	10994920	11062275	315	9009
chr19	10960965	10996353	95	3014
chr19	13837806	13840941	0	0
chr19	47130887	47210189	72	2443
chr19	47143492	47210627	63	2477
chr19	13837808	13842361	0	0
chr19	13837807	13839754	0	0
chr19	13837806	13840341	0	0
chr19	13837807	13840941	0	0
chr19	13837806	13840936	0	0
chr19	13837807	13840780	0	0
chr19	1354991	1376950	106	8460
chr19	1354966	1378424	108	9959
chr19	1355012	1378424	108	9913
chr19	1354954	1376956	106	8503
chr19	1354980	1378424	108	9945
chr19	1376302	1378428	11	1910
chr19	1354987	1358181	23	1481
chr19	1354996	1378428	108	9933
chr19	1354992	1376946	106	8455
chr20	23374534	23421473	62	5289
chr20	23374529	23421488	62	5309
chr20	23398882	23421460	14	236
chr20	49046321	49096584	55	3348
chr19	48615336	48619177	77	3841
chr19	48615333	48619217	77	3884
chr20	35703613	35707025	53	1700
chr20	35703614	35713688	117	3759
chr20	35703614	35742241	357	9597
chr20	35703620	35741960	357	9310
chr20	35703614	35742221	357	9577
chr20	35703618	35707048	53	1695
chr20	35703618	35740114	303	8354
chr20	35703620	35721809	166	4250
chr20	35704334	35742238	357	8874
chr19	34502258	34506350	1	4092
chr19	10486127	10502950	32	3515
chr19	10486127	10502713	32	3332
chr19	10486163	10502750	32	3333
chr19	10486127	10503350	35	3719
chr19	10486126	10502750	32	3370
chr19	10486127	10503332	35	3701
chr20	3795767	3806108	110	3904
chr20	3796296	3805536	109	2803
chr20	38057579	38092359	23	3782
chr20	38033779	38092357	31	4472
chr20	38033477	38092351	31	4700
chr20	38033912	38092357	31	4339
chr20	38033516	38071953	24	1766
chr20	38033890	38092357	31	4361
chr20	49113341	49151749	89	3477
chr20	31739289	31801491	37	3272
chr20	31739266	31801794	37	3594
chr20	63558100	63563040	30	3314
chr20	63558100	63565835	30	6109
chr20	63570140	63574239	10	3064
chr20	63570142	63574243	10	3062
chr20	63558093	63564888	30	5169
chr20	63558093	63564657	30	4938
chr20	63558088	63565489	30	5775
chr20	63570144	63574227	10	3048
chr20	2889773	2892287	0	0
chr19	10486069	10500081	29	3023
chr19	1067181	1086626	181	5846
chr19	1086588	1088607	20	2019
chr19	1090485	1095358	44	2151
chr20	18486546	18497171	12	3782
chr20	18486551	18497241	12	3847
chr20	18486550	18497105	12	3712
chr20	49113347	49188336	118	4587
chr19	1085112	1095388	100	5784
chr19	1088170	1095390	87	3273
chr19	1085111	1095354	100	5758
chr19	1067162	1086626	181	5862
chr20	3796311	3806107	109	3359
chr20	3796286	3806110	109	3387
chr19	13150539	13154899	9	2938
chr19	13906216	13930876	141	5020
chr19	13906328	13930876	141	4908
chr20	49067928	49071965	4	201
chr20	49058494	49096874	53	3494
chr20	49046328	49096879	55	3636
chr20	49067928	49096581	43	2665
chr19	13906236	13930874	141	4998
chr19	13906202	13930877	141	5035
chr19	13920209	13930877	94	3058
chr19	13913179	13930877	130	4406
chr20	5563002	5567418	7	102
chr20	3795740	3806109	110	3932
chr19	1067292	1086628	181	5737
chr19	56439327	56477344	38	8766
chr20	49046316	49096943	55	3712
chr20	49046296	49096785	55	3574
chr20	49046320	49096584	55	3349
chr20	49072295	49096591	39	2464
chr20	49046314	49096950	55	3721
chr20	49046336	49096584	55	3333
chr20	49075377	49096584	34	2043
chr20	49046308	49096532	55	3309
chr20	49113530	49154023	99	3379
chr20	49113526	49188338	118	4410
chr20	49113345	49188345	118	4598
chr20	49113345	49188330	118	4583
chr20	49113343	49118070	32	2053
chr20	49113528	49188337	118	4407
chr20	49113344	49188337	118	4591
chr19	1076515	1086626	113	3704
chr19	1085110	1095356	100	5760
chr19	1071221	1086626	171	4942
chr19	1088170	1095369	87	3262
chr19	1041940	1065567	188	7527
chr19	1040106	1065567	210	8356
chr19	1088170	1095340	87	3233
chr19	13906198	13920372	49	2144
chr19	13906211	13930876	141	5025
chr20	35732052	35742238	120	4162
chr20	63558091	63564200	30	4483
chr20	31742585	31801490	35	2894
chr20	31739289	31801794	37	3575
chr20	31739268	31801803	37	3603
chr20	37983024	38013249	28	3602
chr20	46558432	46651459	95	5032
chr20	46558432	46651459	95	5032
chr20	44499482	44522066	27	2453
chr20	47511412	47513719	0	0
chr19	41883221	41907446	261	7629
chr20	35703618	35742235	357	9587
chr20	35703610	35713688	117	3763
chr20	35703618	35742260	357	9612
chr20	35703610	35712456	95	3366
chr20	35704342	35742238	357	8866
chr20	35704330	35742256	357	8896
chr20	35703612	35707025	53	1701
chr20	35703619	35739000	300	7239
chr19	53435323	53439286	0	0
chr19	1067164	1086620	181	5856
chr20	18487323	18497225	12	3059
chr20	18487319	18497256	12	3081
chr20	18486547	18497255	12	3853
chr19	10316219	10333528	81	4861
chr20	49113873	49188340	118	4065
chr20	49113531	49120103	52	2089
chr20	37983030	38013859	29	4206
chr20	38010660	38033458	9	2584
chr20	3109605	3159853	24	6159
chr20	49046302	49097011	55	3743
chr20	49067932	49070766	4	201
chr20	49046320	49096582	55	3347
chr20	49046308	49097063	55	3737
chr20	49046319	49097063	55	3726
chr20	34233166	34303357	50	5659
chr20	34280271	34303357	41	4153
chr20	17574894	17578981	1	305
chr19	45349838	45370588	155	6118
chr19	45349772	45364928	112	5186
chr19	45361959	45370578	74	1539
chr19	45351148	45370588	142	4808
chr19	45351596	45370601	139	4373
chr19	45351597	45370152	133	3923
chr19	41883199	41907438	261	7643
chr19	41884425	41907432	255	7491
chr19	10486126	10500081	29	3016
chr20	31739300	31801798	37	3568
chr20	44497450	44522049	27	4468
chr20	44499528	44522078	27	2419
chr20	44497447	44501302	6	3215
chr20	44499211	44504893	12	1723
chr20	44499918	44522048	27	1999
chr20	44500190	44522069	27	1748
chr20	44499530	44522049	27	2388
chr20	3800970	3806101	77	2551
chr19	54459038	54462020	7	2982
chr19	54459296	54462012	7	2716
chr19	54460008	54462019	7	2011
chr19	54449193	54462044	81	6169
chr19	54449180	54462019	81	6157
chr19	54449205	54462014	81	6127
chr19	54458936	54462008	7	3072
chr19	54459597	54462005	7	2408
chr20	31766599	31801798	29	2797
chr20	18486860	18497255	12	3540
chr20	18487384	18497236	12	3009
chr19	1576687	1586734	55	4065
chr19	1576681	1586786	55	4071
chr19	15273837	15278128	1	183
chr19	15273839	15277640	1	183
chr19	15273837	15278126	1	183
chr20	34280270	34303388	41	4154
chr20	37983030	38033442	32	4429
chr20	38010490	38033483	9	2594
chr20	46557825	46651437	95	5617
chr20	51600864	51768417	56	4208
chr20	51596778	51601037	2	4259
chr19	10326785	10333516	18	765
chr20	49063258	49096583	51	3092
chr19	10316220	10333525	81	4857
chr19	10316214	10333504	81	4842
chr20	35704330	35742236	357	8876
chr20	35703611	35742113	357	9472
chr20	35704330	35729338	221	3906
chr20	35704378	35742236	357	8828
chr20	35703608	35707025	53	1705
chr20	35704330	35742236	357	8876
chr20	35738975	35742222	83	2359
chr20	35703614	35740418	303	8662
chr20	35703611	35742296	357	9655
chr19	48332357	48363940	59	3402
chr19	48332357	48363984	59	3446
chr19	48340147	48364237	51	2433
chr19	48332358	48363938	59	3399
chr19	42426106	42430592	3	1854
chr19	41883201	41907448	261	7651
chr20	3797722	3806114	106	2845
chr20	3796310	3806108	109	3361
chr20	3796311	3806109	109	3361
chr20	3795759	3806116	110	3920
chr20	3796309	3806105	109	3359
chr20	3795759	3806109	110	3913
chr20	37983018	38033442	32	4441
chr20	37983016	38033456	32	4457
chr20	49113344	49188338	118	4592
chr20	49113531	49188350	118	4417
chr20	49113341	49188335	118	4592
chr19	1067127	1086626	181	5862
chr19	1076483	1086624	113	3702
chr19	1086584	1095385	99	4859
chr19	1076515	1086628	113	3706
chr19	1086605	1095372	98	4830
chr20	49113533	49124613	69	2487
chr20	49113346	49124510	69	2579
chr20	49113528	49151710	89	3253
chr20	49113526	49188356	118	4428
chr20	49113345	49188428	118	4620
chr20	49113526	49188338	118	4410
chr20	49113531	49188337	118	4404
chr20	49113526	49188240	118	4312
chr20	49113874	49188334	118	4058
chr20	3107576	3159865	24	8200
chr20	3109611	3159853	24	6153
chr20	3107575	3159872	24	8208
chr20	37289650	37304554	15	1079
chr20	37289661	37317253	20	2014
chr19	10486614	10500081	29	2528
chr19	10486142	10499687	29	2607
chr19	10489955	10502718	20	2196
chr19	10486127	10502713	32	3332
chr19	10486127	10502694	31	3315
chr19	10486120	10499967	29	2909
chr19	4933244	4936835	0	0
chr20	31739605	31801796	37	3261
chr19	41883192	41907448	261	7660
chr19	41883199	41907438	261	7643
chr20	32299430	32303884	0	0
chr20	35703614	35742300	357	9656
chr19	1576681	1586502	55	4071
chr19	1576681	1588773	55	4071
chr19	1587433	1589364	0	0
chr19	1576692	1586780	55	4060
chr19	1576681	1586921	55	4071
chr19	1576679	1588801	55	4073
chr19	1586686	1589365	0	0
chr20	38010490	38033441	9	2567
chr20	37983033	38012916	28	3260
chr20	34280270	34303354	41	4151
chr20	34280271	34295533	36	3464
chr20	34280270	34303021	38	4039
chr20	23046000	23049821	1	3741
chr20	23045999	23049672	1	3673
chr20	23045636	23049672	1	4036
chr20	49046320	49096584	55	3349
chr20	49066400	49096880	47	3165
chr20	49046327	49096586	55	3344
chr20	49067928	49071795	4	201
chr20	49046329	49096579	55	3335
chr20	49066407	49096590	47	2868
chr19	35732578	35738876	26	4248
chr19	35732034	35738874	27	4711
chr19	35727960	35738875	36	5804
chr19	35730744	35738876	28	4963
chr19	35730818	35738874	28	4887
chr19	4969590	4973845	0	0
chr20	49046302	49096880	55	3663
chr20	49046314	49096584	55	3355
chr20	35703614	35707050	53	1699
chr20	35704330	35742236	357	8876
chr20	49113345	49151620	89	3346
chr20	49113345	49120111	52	2283
chr19	1076515	1086625	113	3703
chr19	1080061	1086625	99	2872
chr19	1088170	1095354	87	3247
chr19	56439331	56477521	38	8939
chr20	37289650	37317256	20	2028
chr20	3795750	3806116	110	3929
chr20	37289665	37317255	20	2012
chr20	37289654	37317255	20	2023
chr20	20017345	20033621	37	2112
chr20	20017346	20033622	37	2112
chr20	35703612	35742239	357	9597
chr20	35704333	35742260	357	8897
chr20	35703620	35742238	357	9588
chr20	35704330	35742248	357	8888
chr20	35703612	35742259	357	9617
chr19	41897624	41907448	162	3534
chr19	41883205	41890758	29	2345
chr19	41883199	41907443	261	7648
chr19	41883199	41907448	261	7653
chr19	41883199	41907443	261	7648
chr19	41883193	41907445	261	7656
chr19	41888255	41907441	246	7325
chr20	35704330	35742221	357	8861
chr20	35703612	35724644	183	4401
chr20	35704330	35742254	357	8894
chr20	35703611	35707050	53	1702
chr20	35703614	35742232	357	9588
chr20	35703618	35742261	357	9613
chr20	35703612	35707025	53	1701
chr20	35704325	35713657	117	3048
chr19	10316218	10333527	81	4861
chr19	10316218	10333527	81	4861
chr20	44499919	44522053	27	2003
chr20	44499600	44522069	27	2338
chr20	44499210	44522112	27	2768
chr19	13151937	13154901	7	2927
chr19	13153054	13154897	7	1843
chr19	13152192	13154901	7	2709
chr19	2321525	2328612	22	1681
chr20	3796310	3806110	109	3363
chr20	3786893	3806109	112	4180
chr20	20017345	20033605	37	2096
chr20	20017305	20033623	37	2154
chr20	35703611	35713697	117	3762
chr20	62708805	62762767	9	4972
chr19	8521116	8577441	151	9253
chr19	8521121	8577439	151	9246
chr19	8521119	8577484	151	9293
chr19	8520808	8577441	151	9561
chr20	46558429	46613721	93	4721
chr20	46608713	46651459	21	1084
chr20	31739245	31801799	37	3599
chr20	31739289	31801795	37	3576
chr20	31739283	31801490	37	3277
chr20	31739266	31801797	37	3597
chr20	31739268	31801490	37	3290
chr20	31771650	31801800	25	2496
chr20	31757542	31801797	33	3003
chr20	31770415	31801797	27	2640
chr20	63587609	63627029	27	4687
chr20	49695432	49699384	0	0
chr20	49695115	49699389	0	0
chr20	47786402	47786881	3	214
chr20	53594105	53594270	0	0
chr20	53569414	53585118	14	5322
chr20	53583542	53585126	0	0
chr20	47786129	47786881	3	487
chr20	48768965	48773290	0	0
chr20	35703618	35742217	357	9569
chr20	37983031	38013859	29	4205
chr20	37983027	38033437	32	4427
chr20	38005841	38033442	13	3124
chr19	10486126	10503222	33	3610
chr19	50797706	50804595	56	3010
chr19	50797706	50800605	26	1742
chr19	50797693	50804594	56	3012
chr19	50797705	50804656	56	3072
chr19	50797709	50804594	56	3006
chr19	50797706	50804593	56	3008
chr20	35704377	35742221	357	8814
chr19	10316223	10333527	81	4856
chr19	10316219	10333534	81	4867
chr19	10316218	10333518	81	4852
chr19	10316220	10333527	81	4859
chr19	10316219	10328854	69	4297
chr19	10316219	10333527	81	4860
chr19	10316219	10333526	81	4859
chr19	10316221	10334854	98	6185
chr19	41883108	41907448	261	7692
chr19	41883186	41907443	261	7661
chr19	41884305	41907448	255	7563
chr19	41892761	41907443	222	4616
chr19	54459751	54462033	7	2282
chr19	1040156	1065555	210	8294
chr19	1077396	1086628	113	3706
chr19	1077374	1086627	113	3705
chr19	1065122	1086626	197	6588
chr19	1087010	1095369	88	4422
chr19	1077901	1086627	113	3290
chr20	49113345	49117897	32	1878
chr20	49113531	49188367	118	4434
chr20	49113536	49188318	118	4380
chr20	49113341	49188322	118	4579
chr19	40017997	40021930	1	3044
chr20	3796309	3806109	109	3363
chr20	3796265	3806116	109	3414
chr20	3796286	3806112	109	3389
chr20	3796310	3805230	109	2483
chr20	3795782	3806108	110	3889
chr20	31739521	31801794	37	3343
chr20	63558094	63574239	48	12057
chr19	13906195	13930876	141	5041
chr19	13906225	13919675	43	1438
chr19	13906328	13930876	141	4908
chr19	15273811	15277616	1	183
chr19	15273811	15278103	1	183
chr20	32762420	32809353	124	4591
chr20	32798493	32809353	48	2488
chr20	32790172	32794341	13	313
chr20	32792734	32809354	79	2983
chr20	32800251	32809355	36	2156
chr20	32797217	32809351	54	2602
